,FlightNum,Qty_Cancelled,Qty,CancelledRatio
5802,998,138,7546,1.83
5803,6930,6,328,1.83
5804,135,352,19270,1.83
5805,175,222,12106,1.83
5806,195,295,16121,1.83
5807,842,231,12589,1.83
5808,1029,241,13148,1.83
5809,1576,208,11359,1.83
5810,553,419,22904,1.83
5811,1533,228,12476,1.83
5812,5506,13,712,1.83
5813,462,287,15653,1.83
5814,919,116,6324,1.83
5815,486,409,22402,1.83
5816,299,301,16459,1.83
5817,1626,220,12038,1.83
5818,1711,215,11761,1.83
5819,973,199,10866,1.83
5820,707,308,16836,1.83
5821,1483,209,11411,1.83
5822,7841,8,436,1.83
5823,2998,52,2848,1.83
5824,2068,148,8087,1.83
5825,7842,4,218,1.83
5826,9541,8,436,1.83
5827,5615,11,602,1.83
5828,6453,10,547,1.83
5829,7840,4,218,1.83
5830,6621,22,1203,1.83
5831,2151,173,9469,1.83
5832,2542,55,3003,1.83
5833,1096,277,15118,1.83
5834,3349,31,1694,1.83
5835,3247,44,2414,1.82
5836,994,223,12277,1.82
5837,485,370,20355,1.82
5838,1627,218,12011,1.82
5839,1224,259,14202,1.82
5840,3380,4,220,1.82
5841,4996,12,659,1.82
5842,1652,177,9747,1.82
5843,6672,21,1156,1.82
5844,2645,59,3249,1.82
5845,437,395,21703,1.82
5846,254,327,17923,1.82
5847,1633,191,10496,1.82
5848,3184,29,1592,1.82
5849,3185,35,1926,1.82
5850,1388,54,2975,1.82
5851,6039,30,1652,1.82
5852,2859,82,4506,1.82
5853,2927,42,2306,1.82
5854,1221,318,17517,1.82
5855,55,299,16400,1.82
5856,1235,199,10931,1.82
5857,3049,30,1651,1.82
5858,2903,59,3237,1.82
5859,3137,23,1265,1.82
5860,458,332,18238,1.82
5861,47,281,15454,1.82
5862,3601,50,2744,1.82
5863,89,272,14978,1.82
5864,255,247,13547,1.82
5865,499,381,20977,1.82
5866,1171,289,15906,1.82
5867,950,186,10213,1.82
5868,9516,11,605,1.82
5869,1474,268,14695,1.82
5870,279,262,14428,1.82
5871,2655,85,4664,1.82
5872,1277,260,14295,1.82
5873,1452,322,17725,1.82
5874,908,151,8309,1.82
5875,3749,54,2971,1.82
5876,3419,25,1371,1.82
5877,3925,50,2766,1.81
5878,3943,53,2931,1.81
5879,7997,6,332,1.81
5880,2870,32,1767,1.81
5881,1705,232,12832,1.81
5882,1531,211,11647,1.81
5883,1030,217,11990,1.81
5884,5130,21,1162,1.81
5885,5434,18,997,1.81
5886,3118,28,1545,1.81
5887,5078,29,1600,1.81
5888,1528,164,9052,1.81
5889,591,353,19478,1.81
5890,6966,15,831,1.81
5891,1098,246,13621,1.81
5892,2169,144,7975,1.81
5893,2469,42,2315,1.81
5894,3075,28,1551,1.81
5895,6065,20,1105,1.81
5896,7482,10,552,1.81
5897,2337,58,3202,1.81
5898,2811,67,3697,1.81
5899,3153,39,2152,1.81
5900,295,232,12827,1.81
5901,81,355,19650,1.81
5902,2695,90,4986,1.81
5903,2448,68,3779,1.8
5904,3444,19,1056,1.8
5905,3006,27,1504,1.8
5906,1822,168,9308,1.8
5907,557,322,17878,1.8
5908,620,352,19534,1.8
5909,1319,61,3381,1.8
5910,3015,40,2221,1.8
5911,3622,37,2055,1.8
5912,3747,64,3558,1.8
5913,427,315,17538,1.8
5914,1522,274,15187,1.8
5915,2143,129,7158,1.8
5916,2886,35,1949,1.8
5917,1274,207,11485,1.8
5918,622,311,17282,1.8
5919,1629,237,13144,1.8
5920,672,251,13955,1.8
5921,1873,184,10234,1.8
5922,1196,286,15865,1.8
5923,1675,139,7731,1.8
5924,3041,33,1832,1.8
5925,1614,186,10346,1.8
5926,891,196,10911,1.8
5927,1894,189,10517,1.8
5928,2406,109,6067,1.8
5929,3256,38,2124,1.79
5930,1798,192,10716,1.79
5931,5776,12,670,1.79
5932,6050,25,1398,1.79
5933,931,165,9220,1.79
5934,1471,235,13115,1.79
5935,1473,237,13271,1.79
5936,2976,28,1567,1.79
5937,7334,9,504,1.79
5938,4821,29,1621,1.79
5939,1329,85,4748,1.79
5940,1487,263,14688,1.79
5941,3272,32,1787,1.79
5942,3346,32,1788,1.79
5943,3478,36,2010,1.79
5944,1475,237,13265,1.79
5945,1479,230,12818,1.79
5946,518,316,17668,1.79
5947,737,57,3191,1.79
5948,3566,29,1618,1.79
5949,1591,240,13433,1.79
5950,199,382,21376,1.79
5951,1502,218,12155,1.79
5952,3197,17,949,1.79
5953,3504,22,1229,1.79
5954,5593,10,559,1.79
5955,985,163,9081,1.79
5956,3828,49,2733,1.79
5957,439,389,21715,1.79
5958,837,258,14395,1.79
5959,6224,28,1566,1.79
5960,3446,19,1061,1.79
5961,6120,41,2292,1.79
5962,2571,33,1848,1.79
5963,3028,31,1730,1.79
5964,724,266,14840,1.79
5965,397,304,16950,1.79
5966,1265,248,13834,1.79
5967,2496,57,3189,1.79
5968,2157,100,5576,1.79
5969,1230,264,14717,1.79
5970,6954,12,669,1.79
5971,2834,55,3072,1.79
5972,1083,299,16705,1.79
5973,484,380,21363,1.78
5974,644,313,17599,1.78
5975,1410,225,12623,1.78
5976,2971,16,901,1.78
5977,1057,255,14345,1.78
5978,2601,54,3038,1.78
5979,3587,24,1346,1.78
5980,3433,9,507,1.78
5981,841,296,16598,1.78
5982,3284,32,1795,1.78
5983,1425,251,14090,1.78
5984,1173,256,14389,1.78
5985,3641,33,1852,1.78
5986,6701,18,1009,1.78
5987,2069,177,9970,1.78
5988,315,342,19253,1.78
5989,600,297,16649,1.78
5990,6799,11,618,1.78
5991,993,179,10073,1.78
5992,1660,174,9752,1.78
5993,5636,4,225,1.78
5994,6768,10,561,1.78
5995,1126,233,13123,1.78
5996,763,301,16864,1.78
5997,1776,337,18910,1.78
5998,6884,13,729,1.78
5999,3889,36,2020,1.78
6000,7620,9,507,1.78
6001,799,347,19517,1.78
6002,1638,184,10352,1.78
6003,3160,28,1572,1.78
6004,2838,63,3555,1.77
6005,1548,296,16741,1.77
6006,359,334,18910,1.77
6007,166,250,14092,1.77
6008,2081,138,7803,1.77
6009,6352,8,451,1.77
6010,702,314,17735,1.77
6011,277,411,23163,1.77
6012,1160,253,14267,1.77
6013,222,316,17857,1.77
6014,2737,39,2198,1.77
6015,396,249,14101,1.77
6016,9524,8,451,1.77
6017,341,395,22289,1.77
6018,1165,261,14779,1.77
6019,3598,26,1468,1.77
6020,603,327,18460,1.77
6021,854,202,11388,1.77
6022,1543,202,11407,1.77
6023,1201,258,14617,1.77
6024,3497,24,1359,1.77
6025,6697,15,846,1.77
6026,2318,84,4750,1.77
6027,1062,200,11309,1.77
6028,423,320,18123,1.77
6029,288,278,15703,1.77
6030,774,262,14791,1.77
6031,1800,199,11217,1.77
6032,1453,178,10044,1.77
6033,6157,40,2254,1.77
6034,5242,16,903,1.77
6035,3821,40,2262,1.77
6036,1588,189,10690,1.77
6037,1949,105,5966,1.76
6038,162,302,17160,1.76
6039,3254,40,2269,1.76
6040,1978,119,6761,1.76
6041,5707,13,737,1.76
6042,5801,19,1077,1.76
6043,6759,15,854,1.76
6044,605,372,21149,1.76
6045,988,177,10045,1.76
6046,5399,16,909,1.76
6047,3428,14,797,1.76
6048,243,284,16121,1.76
6049,551,376,21304,1.76
6050,1645,203,11550,1.76
6051,1458,213,12110,1.76
6052,1491,235,13347,1.76
6053,3033,29,1647,1.76
6054,2527,114,6467,1.76
6055,2090,110,6250,1.76
6056,3325,44,2502,1.76
6057,1467,213,12114,1.76
6058,2966,27,1533,1.76
6059,2420,57,3232,1.76
6060,886,169,9622,1.76
6061,250,361,20481,1.76
6062,6705,23,1305,1.76
6063,7502,8,455,1.76
6064,1630,180,10207,1.76
6065,270,307,17490,1.76
6066,6673,21,1196,1.76
6067,498,264,14968,1.76
6068,2885,62,3524,1.76
6069,1241,233,13208,1.76
6070,7403,8,455,1.76
6071,814,198,11278,1.76
6072,917,188,10743,1.75
6073,556,383,21907,1.75
6074,6092,32,1827,1.75
6075,6116,20,1144,1.75
6076,3996,33,1885,1.75
6077,5602,3,171,1.75
6078,1830,237,13526,1.75
6079,6409,9,514,1.75
6080,1223,334,19130,1.75
6081,1734,239,13654,1.75
6082,796,233,13326,1.75
6083,5141,13,744,1.75
6084,2543,56,3206,1.75
6085,6576,14,802,1.75
6086,829,206,11756,1.75
6087,5409,16,912,1.75
6088,1992,113,6439,1.75
6089,478,365,20809,1.75
6090,7832,8,458,1.75
6091,1253,274,15690,1.75
6092,535,310,17694,1.75
6093,7248,6,342,1.75
6094,273,372,21197,1.75
6095,1301,72,4116,1.75
6096,129,277,15796,1.75
6097,2718,41,2348,1.75
6098,442,288,16456,1.75
6099,2649,55,3143,1.75
6100,3092,29,1661,1.75
6101,1461,204,11632,1.75
6102,1420,175,10026,1.75
6103,1677,199,11375,1.75
6104,5708,17,969,1.75
6105,1647,185,10597,1.75
6106,2673,89,5091,1.75
6107,46,357,20385,1.75
6108,1381,76,4336,1.75
6109,2321,60,3421,1.75
6110,2137,146,8365,1.75
6111,3823,42,2395,1.75
6112,1996,102,5831,1.75
6113,2,316,18033,1.75
6114,346,360,20658,1.74
6115,6494,19,1090,1.74
6116,7730,9,518,1.74
6117,1226,323,18564,1.74
6118,6670,18,1033,1.74
6119,2742,69,3965,1.74
6120,705,281,16136,1.74
6121,2810,63,3625,1.74
6122,422,318,18308,1.74
6123,1464,240,13768,1.74
6124,2353,59,3388,1.74
6125,59,321,18459,1.74
6126,2262,86,4931,1.74
6127,2180,151,8672,1.74
6128,3959,36,2069,1.74
6129,3328,39,2243,1.74
6130,3783,48,2759,1.74
6131,6943,3,172,1.74
6132,289,314,18076,1.74
6133,2342,44,2530,1.74
6134,376,360,20650,1.74
6135,570,363,20835,1.74
6136,1080,167,9595,1.74
6137,2663,87,4993,1.74
6138,1289,228,13087,1.74
6139,2910,36,2067,1.74
6140,1016,156,8970,1.74
6141,477,333,19237,1.73
6142,3934,37,2142,1.73
6143,4710,26,1506,1.73
6144,1470,225,12971,1.73
6145,1695,103,5957,1.73
6146,2044,239,13810,1.73
6147,1480,286,16528,1.73
6148,2285,98,5662,1.73
6149,3005,38,2202,1.73
6150,715,248,14319,1.73
6151,6474,20,1156,1.73
6152,191,261,15052,1.73
6153,2486,76,4389,1.73
6154,2533,73,4209,1.73
6155,1703,233,13455,1.73
6156,294,334,19302,1.73
6157,88,282,16282,1.73
6158,6492,17,981,1.73
6159,800,74,4270,1.73
6160,1422,215,12462,1.73
6161,2582,44,2548,1.73
6162,404,256,14764,1.73
6163,6540,14,809,1.73
6164,7887,8,462,1.73
6165,3756,42,2426,1.73
6166,900,129,7438,1.73
6167,2296,83,4806,1.73
6168,256,348,20124,1.73
6169,733,170,9803,1.73
6170,2446,74,4277,1.73
6171,300,355,20466,1.73
6172,723,265,15335,1.73
6173,6277,31,1793,1.73
6174,5533,9,520,1.73
6175,2557,53,3089,1.72
6176,6325,27,1574,1.72
6177,2366,84,4893,1.72
6178,6329,3,174,1.72
6179,2373,57,3317,1.72
6180,3047,36,2097,1.72
6181,1696,175,10198,1.72
6182,3605,48,2793,1.72
6183,2508,62,3597,1.72
6184,1975,192,11154,1.72
6185,2935,28,1624,1.72
6186,907,158,9182,1.72
6187,1071,212,12340,1.72
6188,2738,80,4657,1.72
6189,497,335,19423,1.72
6190,7443,10,581,1.72
6191,3909,59,3421,1.72
6192,201,320,18617,1.72
6193,1407,312,18102,1.72
6194,3813,45,2622,1.72
6195,2298,56,3261,1.72
6196,86,219,12749,1.72
6197,1810,145,8430,1.72
6198,417,357,20746,1.72
6199,1041,182,10606,1.72
6200,3707,42,2445,1.72
6201,7335,10,581,1.72
6202,6608,12,697,1.72
6203,7354,9,524,1.72
6204,265,257,14900,1.72
6205,6299,5,290,1.72
6206,3145,31,1798,1.72
6207,4736,38,2209,1.72
6208,2193,71,4138,1.72
6209,7420,10,581,1.72
6210,1579,227,13242,1.71
6211,2516,74,4325,1.71
6212,924,257,15038,1.71
6213,1428,234,13663,1.71
6214,3666,27,1576,1.71
6215,2465,98,5726,1.71
6216,2767,72,4200,1.71
6217,3775,21,1230,1.71
6218,2499,68,3984,1.71
6219,2592,37,2161,1.71
6220,6074,27,1581,1.71
6221,863,279,16345,1.71
6222,1371,59,3443,1.71
6223,3970,5,292,1.71
6224,1503,166,9703,1.71
6225,7315,9,526,1.71
6226,1991,135,7893,1.71
6227,1228,219,12815,1.71
6228,6079,11,644,1.71
6229,1492,293,17171,1.71
6230,1601,236,13818,1.71
6231,2317,54,3166,1.71
6232,447,351,20545,1.71
6233,2008,116,6796,1.71
6234,343,395,23105,1.71
6235,3168,18,1055,1.71
6236,3898,24,1403,1.71
6237,2882,49,2860,1.71
6238,1887,111,6480,1.71
6239,7326,9,527,1.71
6240,1294,210,12286,1.71
6241,3097,30,1753,1.71
6242,2634,102,5972,1.71
6243,1079,200,11711,1.71
6244,1240,265,15488,1.71
6245,2786,42,2450,1.71
6246,1726,284,16588,1.71
6247,2858,33,1934,1.71
6248,6979,12,703,1.71
6249,3281,44,2592,1.7
6250,6597,12,704,1.7
6251,3373,23,1349,1.7
6252,1781,185,10902,1.7
6253,6600,9,528,1.7
6254,6463,18,1061,1.7
6255,1974,129,7595,1.7
6256,372,333,19573,1.7
6257,613,136,7995,1.7
6258,1594,175,10276,1.7
6259,6068,29,1704,1.7
6260,488,378,22234,1.7
6261,6461,14,825,1.7
6262,189,301,17698,1.7
6263,2445,94,5529,1.7
6264,1350,88,5174,1.7
6265,602,257,15161,1.7
6266,6610,15,881,1.7
6267,1172,268,15778,1.7
6268,365,375,22028,1.7
6269,2192,133,7846,1.7
6270,1796,218,12805,1.7
6271,5752,16,942,1.7
6272,7559,6,353,1.7
6273,1516,167,9801,1.7
6274,2006,169,9917,1.7
6275,1993,129,7579,1.7
6276,6458,13,765,1.7
6277,6596,12,705,1.7
6278,5943,4,235,1.7
6279,2792,35,2057,1.7
6280,3066,21,1238,1.7
6281,2559,39,2302,1.69
6282,1191,276,16379,1.69
6283,3746,42,2489,1.69
6284,2623,81,4796,1.69
6285,468,345,20459,1.69
6286,6623,12,712,1.69
6287,9532,7,415,1.69
6288,1015,144,8531,1.69
6289,6712,13,770,1.69
6290,2893,49,2901,1.69
6291,3648,40,2372,1.69
6292,244,367,21738,1.69
6293,3481,32,1895,1.69
6294,1586,153,9049,1.69
6295,459,323,19153,1.69
6296,3405,24,1416,1.69
6297,1733,218,12879,1.69
6298,771,269,15905,1.69
6299,3296,28,1660,1.69
6300,3389,18,1063,1.69
6301,6749,13,770,1.69
6302,3080,36,2133,1.69
6303,2174,107,6313,1.69
6304,912,81,4805,1.69
6305,6946,20,1181,1.69
6306,4778,19,1122,1.69
6307,5892,8,473,1.69
6308,7071,2,118,1.69
6309,1273,256,15185,1.69
6310,1157,311,18442,1.69
6311,306,252,14934,1.69
6312,3484,34,2014,1.69
6313,1728,167,9906,1.69
6314,7669,3,177,1.69
6315,2524,72,4265,1.69
6316,1852,192,11355,1.69
6317,3924,57,3369,1.69
6318,5438,19,1126,1.69
6319,555,325,19265,1.69
6320,1817,216,12869,1.68
6321,2842,45,2673,1.68
6322,389,246,14639,1.68
6323,2283,70,4172,1.68
6324,6383,12,715,1.68
6325,7716,3,179,1.68
6326,2931,57,3392,1.68
6327,5890,6,357,1.68
6328,2583,22,1313,1.68
6329,4931,12,713,1.68
6330,3703,37,2207,1.68
6331,6781,7,417,1.68
6332,2028,185,11027,1.68
6333,198,281,16685,1.68
6334,1725,226,13476,1.68
6335,890,303,18062,1.68
6336,6684,21,1252,1.68
6337,3979,40,2376,1.68
6338,2648,54,3218,1.68
6339,278,278,16555,1.68
6340,7947,5,297,1.68
6341,797,267,15904,1.68
6342,830,245,14548,1.68
6343,180,311,18501,1.68
6344,1748,206,12281,1.68
6345,640,267,15931,1.68
6346,6907,8,475,1.68
6347,1689,191,11398,1.68
6348,1946,168,9996,1.68
6349,6298,8,477,1.68
6350,3745,51,3040,1.68
6351,2489,91,5404,1.68
6352,7274,6,357,1.68
6353,3602,38,2266,1.68
6354,565,297,17645,1.68
6355,6798,10,596,1.68
6356,454,343,20416,1.68
6357,1293,290,17296,1.68
6358,3463,28,1665,1.68
6359,2513,38,2261,1.68
6360,2881,30,1782,1.68
6361,2913,40,2397,1.67
6362,5923,2,120,1.67
6363,751,351,21025,1.67
6364,3998,34,2032,1.67
6365,2849,60,3587,1.67
6366,756,270,16127,1.67
6367,318,217,12990,1.67
6368,1606,202,12092,1.67
6369,178,230,13787,1.67
6370,6371,2,120,1.67
6371,3135,11,660,1.67
6372,461,346,20676,1.67
6373,1481,228,13630,1.67
6374,634,268,16079,1.67
6375,6637,20,1201,1.67
6376,3455,28,1674,1.67
6377,2551,49,2940,1.67
6378,1411,252,15082,1.67
6379,844,280,16764,1.67
6380,6304,21,1260,1.67
6381,96,301,17981,1.67
6382,6147,46,2753,1.67
6383,171,253,15163,1.67
6384,1517,191,11411,1.67
6385,1850,230,13788,1.67
6386,5905,2,120,1.67
6387,1770,206,12344,1.67
6388,819,239,14303,1.67
6389,1590,200,11957,1.67
6390,5900,1,60,1.67
6391,6753,14,841,1.66
6392,3071,20,1206,1.66
6393,1678,175,10549,1.66
6394,1661,184,11082,1.66
6395,2201,121,7269,1.66
6396,92,238,14312,1.66
6397,1127,250,15021,1.66
6398,2780,57,3435,1.66
6399,1550,189,11354,1.66
6400,6265,29,1751,1.66
6401,3011,35,2106,1.66
6402,35,303,18260,1.66
6403,2300,88,5315,1.66
6404,1162,246,14829,1.66
6405,3265,44,2649,1.66
6406,3522,25,1505,1.66
6407,2713,16,965,1.66
6408,5109,12,722,1.66
6409,3737,48,2889,1.66
6410,7242,6,362,1.66
6411,1608,167,10057,1.66
6412,6454,16,962,1.66
6413,934,207,12496,1.66
6414,5187,15,905,1.66
6415,1667,256,15442,1.66
6416,2372,104,6280,1.66
6417,500,370,22260,1.66
6418,9584,9,543,1.66
6419,7271,6,361,1.66
6420,238,325,19520,1.66
6421,2691,39,2343,1.66
6422,2710,28,1699,1.65
6423,3385,31,1877,1.65
6424,7245,6,363,1.65
6425,6369,2,121,1.65
6426,6674,18,1094,1.65
6427,571,299,18097,1.65
6428,5783,11,665,1.65
6429,281,294,17787,1.65
6430,106,326,19700,1.65
6431,1908,155,9373,1.65
6432,375,266,16140,1.65
6433,1578,218,13179,1.65
6434,1222,199,12067,1.65
6435,3329,33,1995,1.65
6436,3084,27,1633,1.65
6437,476,307,18640,1.65
6438,2549,33,2001,1.65
6439,3400,24,1453,1.65
6440,112,294,17839,1.65
6441,5727,8,486,1.65
6442,576,297,18021,1.65
6443,9527,11,665,1.65
6444,7857,7,424,1.65
6445,6500,13,789,1.65
6446,239,323,19635,1.65
6447,5932,2,121,1.65
6448,97,254,15360,1.65
6449,1970,109,6607,1.65
6450,5941,2,121,1.65
6451,152,332,20070,1.65
6452,2887,38,2297,1.65
6453,7356,9,544,1.65
6454,581,259,15685,1.65
6455,740,271,16377,1.65
6456,2588,47,2845,1.65
6457,474,348,21028,1.65
6458,583,281,17055,1.65
6459,2464,54,3264,1.65
6460,267,221,13373,1.65
6461,967,165,9971,1.65
6462,6496,17,1035,1.64
6463,1236,206,12593,1.64
6464,2231,127,7721,1.64
6465,3018,36,2191,1.64
6466,5013,9,550,1.64
6467,440,380,23200,1.64
6468,290,266,16177,1.64
6469,822,237,14447,1.64
6470,1811,178,10835,1.64
6471,6738,20,1216,1.64
6472,6488,17,1034,1.64
6473,3644,39,2377,1.64
6474,1417,214,13050,1.64
6475,1553,143,8697,1.64
6476,71,220,13417,1.64
6477,7882,8,489,1.64
6478,125,232,14149,1.64
6479,451,241,14669,1.64
6480,2073,131,7996,1.64
6481,1194,252,15364,1.64
6482,5939,2,122,1.64
6483,1238,196,11969,1.64
6484,2556,56,3414,1.64
6485,2091,71,4325,1.64
6486,969,145,8856,1.64
6487,6118,27,1651,1.64
6488,1218,199,12169,1.64
6489,6388,15,916,1.64
6490,2734,27,1642,1.64
6491,965,151,9185,1.64
6492,720,243,14859,1.64
6493,167,217,13262,1.64
6494,1264,226,13794,1.64
6495,1772,169,10322,1.64
6496,3634,39,2375,1.64
6497,7881,8,489,1.64
6498,62,375,22830,1.64
6499,158,331,20149,1.64
6500,703,268,16339,1.64
6501,598,300,18315,1.64
6502,3597,30,1825,1.64
6503,406,308,18724,1.64
6504,2526,76,4668,1.63
6505,1367,55,3369,1.63
6506,1582,182,11175,1.63
6507,1031,226,13825,1.63
6508,119,235,14389,1.63
6509,1909,135,8274,1.63
6510,6230,26,1597,1.63
6511,2947,46,2816,1.63
6512,6538,9,553,1.63
6513,221,296,18196,1.63
6514,418,336,20606,1.63
6515,7695,6,369,1.63
6516,7193,4,245,1.63
6517,7626,9,552,1.63
6518,1310,39,2399,1.63
6519,6693,17,1045,1.63
6520,2580,19,1166,1.63
6521,1306,52,3184,1.63
6522,6407,9,553,1.63
6523,5910,22,1348,1.63
6524,767,86,5272,1.63
6525,2375,86,5285,1.63
6526,3761,40,2457,1.63
6527,3150,15,920,1.63
6528,2732,63,3873,1.63
6529,5700,8,490,1.63
6530,87,240,14732,1.63
6531,709,338,20773,1.63
6532,3025,35,2150,1.63
6533,2408,135,8280,1.63
6534,676,230,14153,1.63
6535,3241,41,2516,1.63
6536,4711,19,1166,1.63
6537,3822,33,2030,1.63
6538,3158,27,1654,1.63
6539,813,135,8349,1.62
6540,6165,40,2472,1.62
6541,6927,8,494,1.62
6542,257,309,19119,1.62
6543,881,347,21364,1.62
6544,918,135,8312,1.62
6545,6491,14,864,1.62
6546,3050,25,1540,1.62
6547,6788,5,309,1.62
6548,9519,7,433,1.62
6549,1890,223,13786,1.62
6550,1346,50,3084,1.62
6551,7898,6,371,1.62
6552,1973,126,7796,1.62
6553,1732,202,12499,1.62
6554,1709,232,14347,1.62
6555,421,309,19087,1.62
6556,590,277,17047,1.62
6557,3147,27,1663,1.62
6558,5583,20,1231,1.62
6559,2585,48,2970,1.62
6560,5706,12,743,1.62
6561,5867,14,863,1.62
6562,395,290,17900,1.62
6563,7447,6,370,1.62
6564,5899,2,124,1.61
6565,4997,25,1556,1.61
6566,861,178,11057,1.61
6567,6627,15,933,1.61
6568,2301,91,5668,1.61
6569,6553,5,311,1.61
6570,6047,21,1305,1.61
6571,2387,29,1798,1.61
6572,991,115,7157,1.61
6573,986,191,11849,1.61
6574,1779,185,11498,1.61
6575,2506,52,3224,1.61
6576,3921,39,2428,1.61
6577,6543,9,558,1.61
6578,1275,239,14870,1.61
6579,3883,36,2237,1.61
6580,6113,4,249,1.61
6581,3298,30,1865,1.61
6582,1694,199,12360,1.61
6583,7229,1,62,1.61
6584,2839,45,2795,1.61
6585,1448,251,15553,1.61
6586,2612,95,5906,1.61
6587,2920,44,2740,1.61
6588,348,346,21435,1.61
6589,584,338,21052,1.61
6590,490,311,19357,1.61
6591,6755,22,1367,1.61
6592,438,381,23634,1.61
6593,2084,119,7451,1.6
6594,834,170,10619,1.6
6595,984,140,8732,1.6
6596,2388,75,4680,1.6
6597,6096,18,1126,1.6
6598,1506,162,10107,1.6
6599,3,304,19052,1.6
6600,573,310,19385,1.6
6601,3204,31,1934,1.6
6602,1571,215,13479,1.6
6603,1050,222,13889,1.6
6604,2554,52,3247,1.6
6605,1063,222,13850,1.6
6606,196,358,22349,1.6
6607,6136,32,2005,1.6
6608,6654,20,1253,1.6
6609,2812,42,2619,1.6
6610,9556,9,564,1.6
6611,3473,27,1683,1.6
6612,2844,70,4381,1.6
6613,150,216,13542,1.6
6614,3752,45,2811,1.6
6615,6771,6,375,1.6
6616,328,237,14769,1.6
6617,1790,209,13031,1.6
6618,3711,40,2500,1.6
6619,714,234,14627,1.6
6620,3347,35,2188,1.6
6621,2960,17,1061,1.6
6622,6181,50,3133,1.6
6623,2362,35,2186,1.6
6624,1113,107,6674,1.6
6625,3856,38,2379,1.6
6626,5816,12,756,1.59
6627,39,242,15227,1.59
6628,3408,21,1322,1.59
6629,1947,140,8831,1.59
6630,939,151,9484,1.59
6631,6747,9,566,1.59
6632,3767,37,2331,1.59
6633,6170,33,2081,1.59
6634,1983,125,7860,1.59
6635,5780,11,694,1.59
6636,1088,217,13687,1.59
6637,109,271,17079,1.59
6638,215,289,18157,1.59
6639,2511,48,3023,1.59
6640,2670,83,5230,1.59
6641,3499,29,1828,1.59
6642,445,315,19832,1.59
6643,5643,17,1066,1.59
6644,552,306,19188,1.59
6645,5260,19,1197,1.59
6646,1166,235,14781,1.59
6647,2351,102,6455,1.58
6648,2963,42,2651,1.58
6649,898,220,13962,1.58
6650,827,220,13965,1.58
6651,2564,42,2664,1.58
6652,6167,32,2023,1.58
6653,123,308,19522,1.58
6654,1406,296,18769,1.58
6655,1504,166,10530,1.58
6656,2236,158,10011,1.58
6657,2999,31,1966,1.58
6658,610,326,20606,1.58
6659,972,182,11507,1.58
6660,210,341,21594,1.58
6661,1251,209,13264,1.58
6662,183,205,12978,1.58
6663,6258,18,1136,1.58
6664,2382,75,4750,1.58
6665,1929,175,11092,1.58
6666,2552,81,5169,1.57
6667,2830,49,3130,1.57
6668,3465,21,1341,1.57
6669,926,189,12039,1.57
6670,2866,60,3829,1.57
6671,4003,40,2554,1.57
6672,1290,235,14979,1.57
6673,217,338,21533,1.57
6674,2141,84,5340,1.57
6675,7891,5,318,1.57
6676,877,176,11210,1.57
6677,3318,13,827,1.57
6678,3161,15,956,1.57
6679,7363,9,575,1.57
6680,6370,2,127,1.57
6681,4634,29,1846,1.57
6682,6681,17,1082,1.57
6683,3163,24,1529,1.57
6684,2194,56,3578,1.57
6685,2604,67,4263,1.57
6686,1698,114,7262,1.57
6687,3156,21,1336,1.57
6688,1512,204,12992,1.57
6689,2392,64,4083,1.57
6690,5297,9,572,1.57
6691,5483,11,700,1.57
6692,1043,244,15542,1.57
6693,2789,28,1789,1.57
6694,3397,19,1210,1.57
6695,1340,32,2042,1.57
6696,6557,9,575,1.57
6697,1004,239,15204,1.57
6698,7874,7,446,1.57
6699,630,269,17184,1.57
6700,949,149,9473,1.57
6701,589,277,17678,1.57
6702,811,165,10508,1.57
6703,6110,12,762,1.57
6704,1036,185,11771,1.57
6705,165,204,13015,1.57
6706,2736,59,3757,1.57
6707,1435,195,12521,1.56
6708,744,266,17024,1.56
6709,7226,1,64,1.56
6710,6503,18,1154,1.56
6711,6119,20,1283,1.56
6712,5755,10,642,1.56
6713,1243,193,12400,1.56
6714,3891,32,2056,1.56
6715,2435,92,5910,1.56
6716,3763,37,2373,1.56
6717,235,247,15796,1.56
6718,19,235,15042,1.56
6719,3827,39,2506,1.56
6720,2573,34,2177,1.56
6721,6097,16,1024,1.56
6722,7198,2,128,1.56
6723,1561,134,8597,1.56
6724,1539,196,12540,1.56
6725,1574,174,11137,1.56
6726,229,260,16637,1.56
6727,2795,25,1599,1.56
6728,1681,158,10150,1.56
6729,3609,37,2370,1.56
6730,6099,23,1478,1.56
6731,2813,58,3727,1.56
6732,6691,15,962,1.56
6733,1524,270,17311,1.56
6734,7177,2,128,1.56
6735,6731,16,1025,1.56
6736,6174,45,2893,1.56
6737,1805,172,10995,1.56
6738,6561,12,767,1.56
6739,1361,83,5357,1.55
6740,4224,48,3098,1.55
6741,3807,35,2256,1.55
6742,1378,76,4910,1.55
6743,2304,51,3290,1.55
6744,2494,66,4271,1.55
6745,1941,128,8262,1.55
6746,1104,210,13549,1.55
6747,6203,27,1746,1.55
6748,159,271,17443,1.55
6749,377,247,15923,1.55
6750,1343,73,4704,1.55
6751,246,224,14416,1.55
6752,2743,52,3356,1.55
6753,6138,35,2252,1.55
6754,784,233,15014,1.55
6755,3316,21,1354,1.55
6756,1087,269,17401,1.55
6757,7457,9,579,1.55
6758,6579,13,840,1.55
6759,6722,16,1031,1.55
